"Date","Open","High","Low","Close","Volume","ticker","name"
"1980-12-12 00:00:00-05:00","0.09838945418596268","0.09881721068161238","0.09838945418596268","0.09838945418596268","469033600","AAPL","Apple Inc. (AAPL) Historical Data"
"1980-12-15 00:00:00-05:00","0.09368420036081967","0.09368420036081967","0.09325644373893738","0.09325644373893738","175884800","AAPL","Apple Inc. (AAPL) Historical Data"
"1980-12-16 00:00:00-05:00","0.08683934614208791","0.08683934614208791","0.08641159534454346","0.08641159534454346","105728000","AAPL","Apple Inc. (AAPL) Historical Data"
"1980-12-17 00:00:00-05:00","0.0885503962635994","0.08897815294416489","0.0885503962635994","0.0885503962635994","86441600","AAPL","Apple Inc. (AAPL) Historical Data"
"1980-12-18 00:00:00-05:00","0.09111765772104263","0.09154540853733958","0.09111765772104263","0.09111765772104263","73449600","AAPL","Apple Inc. (AAPL) Historical Data"
"1980-12-19 00:00:00-05:00","0.0966784656047821","0.09710622221537414","0.0966784656047821","0.0966784656047821","48630400","AAPL","Apple Inc. (AAPL) Historical Data"
"1980-12-22 00:00:00-05:00","0.1013837680220604","0.10181228998357517","0.1013837680220604","0.1013837680220604","37363200","AAPL","Apple Inc. (AAPL) Historical Data"
"1980-12-23 00:00:00-05:00","0.1056620255112648","0.10608978197149652","0.1056620255112648","0.1056620255112648","46950400","AAPL","Apple Inc. (AAPL) Historical Data"
"1980-12-24 00:00:00-05:00","0.11122282594442368","0.11165058240742098","0.11122282594442368","0.11122282594442368","48003200","AAPL","Apple Inc. (AAPL) Historical Data"
"1980-12-26 00:00:00-05:00","0.12148973345756531","0.12191749011632347","0.12148973345756531","0.12148973345756531","55574400","AAPL","Apple Inc. (AAPL) Historical Data"
"1980-12-29 00:00:00-05:00","0.12320074439048767","0.12362850103438859","0.12320074439048767","0.12320074439048767","93161600","AAPL","Apple Inc. (AAPL) Historical Data"
"1980-12-30 00:00:00-05:00","0.12063428031164442","0.12063428031164442","0.12020653486251832","0.12020653486251831","68880000","AAPL","Apple Inc. (AAPL) Historical Data"
"1980-12-31 00:00:00-05:00","0.11721221756129964","0.11721221756129964","0.1167844608426094","0.1167844608426094","35750400","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-01-02 00:00:00-05:00","0.11806769669055937","0.11892320996211521","0.11806769669055937","0.11806769669055939","21660800","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-01-05 00:00:00-05:00","0.11592889559338218","0.11592889559338218","0.11550115048885345","0.11550115048885345","35728000","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-01-06 00:00:00-05:00","0.11079509192878555","0.11079509192878555","0.11036733537912369","0.11036733537912369","45158400","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-01-07 00:00:00-05:00","0.10608978197149652","0.10608978197149652","0.1056620255112648","0.1056620255112648","55686400","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-01-08 00:00:00-05:00","0.10395101434632643","0.10395101434632643","0.10352326929569244","0.10352326929569244","39827200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-01-09 00:00:00-05:00","0.10908408463001251","0.10951184120899385","0.10908408463001251","0.10908408463001251","21504000","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-01-12 00:00:00-05:00","0.10908408837850588","0.10908408837850588","0.10822858661413193","0.10822858661413193","23699200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-01-13 00:00:00-05:00","0.10480655369526888","0.10480655369526888","0.10437879711389542","0.10437879711389542","23049600","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-01-14 00:00:00-05:00","0.1048065721988678","0.10523432885576171","0.1048065721988678","0.1048065721988678","14291200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-01-15 00:00:00-05:00","0.10694532096385956","0.10780082266989993","0.10694532096385956","0.10694532096385956","14067200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-01-16 00:00:00-05:00","0.1065175720928073","0.1065175720928073","0.10608981549739836","0.10608981549739838","13395200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-01-19 00:00:00-05:00","0.11250611394643784","0.11293387052363427","0.11250611394643784","0.11250611394643784","41574400","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-01-20 00:00:00-05:00","0.10951184120899385","0.10951184120899385","0.10908408463001251","0.10908408463001251","30083200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-01-21 00:00:00-05:00","0.11122282594442368","0.11207832744743482","0.11122282594442368","0.11122282594442368","15904000","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-01-22 00:00:00-05:00","0.11250611394643784","0.1133616271008307","0.11250611394643784","0.11250611394643784","35548800","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-01-23 00:00:00-05:00","0.11250609536802539","0.11293385187458532","0.11207833886146545","0.11207833886146545","11222400","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-01-26 00:00:00-05:00","0.11079509192878555","0.11079509192878555","0.11036733537912369","0.11036733537912369","24640000","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-01-27 00:00:00-05:00","0.11036731654182369","0.11036731654182369","0.10951181501150131","0.10951181501150131","23699200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-01-28 00:00:00-05:00","0.1065175720928073","0.1065175720928073","0.10608981549739836","0.10608981549739838","28156800","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-01-29 00:00:00-05:00","0.10266779006182411","0.10266779006182411","0.10224003344774246","0.10224003344774246","43904000","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-01-30 00:00:00-05:00","0.09753397882596616","0.09753397882596616","0.0966784656047821","0.0966784656047821","46188800","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-02-02 00:00:00-05:00","0.09154540853733958","0.09154540853733958","0.09111765772104263","0.09111765772104263","23766400","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-02-03 00:00:00-05:00","0.09453968703746796","0.09496743785349379","0.09453968703746796","0.09453968703746796","19152000","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-02-04 00:00:00-05:00","0.09796168655157089","0.09838943152572155","0.09796168655157089","0.09796168655157089","27865600","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-02-05 00:00:00-05:00","0.09796168655157089","0.09881718792285395","0.09796168655157089","0.09796168655157089","7929600","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-02-06 00:00:00-05:00","0.09838945418596268","0.09881721068161238","0.09838945418596268","0.09838945418596268","13865600","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-02-09 00:00:00-05:00","0.0941119512712081","0.0941119512712081","0.09325644373893738","0.09325644373893738","16755200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-02-10 00:00:00-05:00","0.09325644373893738","0.09368420036081967","0.09325644373893738","0.09325644373893738","18345600","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-02-11 00:00:00-05:00","0.09068992553744276","0.09068992553744276","0.09026217460632324","0.09026217460632324","13843200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-02-12 00:00:00-05:00","0.08983443122673687","0.08983443122673687","0.08940590918064117","0.08940590918064117","14560000","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-02-13 00:00:00-05:00","0.08812262314678865","0.08812262314678865","0.08726711571216583","0.08726711571216583","11155200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-02-17 00:00:00-05:00","0.08940590918064117","0.08983443122673687","0.08940590918064117","0.08940590918064117","12275200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-02-18 00:00:00-05:00","0.09325644373893738","0.0941119512712081","0.09325644373893738","0.09325644373893738","19241600","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-02-19 00:00:00-05:00","0.08812262502758403","0.08812262502758403","0.08769486844539642","0.08769486844539642","22310400","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-02-20 00:00:00-05:00","0.08341734500364083","0.08341734500364083","0.08298958837985992","0.08298958837985992","24371200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-02-23 00:00:00-05:00","0.0842728391289711","0.08470059571367176","0.0842728391289711","0.0842728391289711","14112000","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-02-24 00:00:00-05:00","0.08213408502657325","0.08213408502657325","0.08127857744693756","0.08127857744693756","16979200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-02-25 00:00:00-05:00","0.08641159534454346","0.08683934614208791","0.08641159534454346","0.08641159534454346","19488000","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-02-26 00:00:00-05:00","0.08769486844539642","0.08812262502758403","0.08769486844539642","0.08769486844539642","10841600","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-02-27 00:00:00-05:00","0.09068991988897324","0.09154542740942258","0.09068991988897324","0.09068991988897324","14761600","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-03-02 00:00:00-05:00","0.09111765772104263","0.09154540853733958","0.09111765772104263","0.09111765772104263","11760000","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-03-03 00:00:00-05:00","0.0902621485900918","0.0902621485900918","0.08983439207077026","0.08983439207077026","16172800","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-03-04 00:00:00-05:00","0.08940589246052623","0.08940589246052623","0.08897814154624939","0.08897814154624939","13708800","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-03-05 00:00:00-05:00","0.08897815294416489","0.08897815294416489","0.0885503962635994","0.0885503962635994","5376000","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-03-06 00:00:00-05:00","0.08855037589827829","0.08855037589827829","0.08769486844539642","0.08769486844539642","11603200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-03-09 00:00:00-05:00","0.08127855316826271","0.08127855316826271","0.08085080236196518","0.08085080236196518","15321600","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-03-10 00:00:00-05:00","0.07742800371821955","0.07742800371821955","0.07700025290250778","0.07700025290250778","28380800","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-03-11 00:00:00-05:00","0.07486149875845251","0.07486149875845251","0.07400599122047424","0.07400599122047424","29859200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-03-12 00:00:00-05:00","0.07700025290250778","0.07742800371821955","0.07700025290250778","0.07700025290250778","59248000","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-03-13 00:00:00-05:00","0.07657252073960451","0.07657252073960451","0.07614476978778839","0.07614476978778839","231302400","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-03-16 00:00:00-05:00","0.0791398137807846","0.07999532138665841","0.0791398137807846","0.0791398137807846","37228800","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-03-17 00:00:00-05:00","0.08298958837985992","0.08384509591592783","0.08298958837985992","0.08298958837985992","43747200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-03-18 00:00:00-05:00","0.08812261372804642","0.0889781210712307","0.08812261372804642","0.08812261372804642","36937600","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-03-19 00:00:00-05:00","0.08769486657373063","0.08769486657373063","0.08726711571216583","0.08726711571216583","37811200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-03-20 00:00:00-05:00","0.08812261372804642","0.0889781210712307","0.08812261372804642","0.08812261372804642","14604800","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-03-23 00:00:00-05:00","0.09154543280601501","0.09240094037689643","0.09154543280601501","0.09154543280601501","22019200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-03-24 00:00:00-05:00","0.09154540853733958","0.09154540853733958","0.09111765772104263","0.09111765772104263","28156800","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-03-25 00:00:00-05:00","0.09026218793250393","0.09026218793250393","0.08940590918064117","0.08940590918064117","7056000","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-03-26 00:00:00-05:00","0.08812262502758403","0.08812262502758403","0.08769486844539642","0.08769486844539642","12275200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-03-27 00:00:00-05:00","0.0851283576923728","0.0851283576923728","0.08470060676336288","0.08470060676336288","12252800","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-03-30 00:00:00-05:00","0.08470060676336288","0.08555611433287683","0.08470060676336288","0.08470060676336288","9900800","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-03-31 00:00:00-05:00","0.08470060136127192","0.08470060136127192","0.0838450938463211","0.0838450938463211","15993600","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-04-01 00:00:00-05:00","0.08341734500364083","0.08341734500364083","0.08298958837985992","0.08298958837985992","34070400","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-04-02 00:00:00-05:00","0.09026217460632324","0.09068992553744276","0.09026217460632324","0.09026217460632324","31404800","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-04-03 00:00:00-05:00","0.09068991988897324","0.0911176765049448","0.09068991988897324","0.09068991988897324","16486400","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-04-06 00:00:00-05:00","0.08940589246052623","0.08940589246052623","0.08897814154624939","0.08897814154624939","22803200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-04-07 00:00:00-05:00","0.08855036454389226","0.08855036454389226","0.08812261372804642","0.08812261372804642","10684800","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-04-08 00:00:00-05:00","0.0924009457230568","0.09325645334343641","0.0924009457230568","0.0924009457230568","21952000","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-04-09 00:00:00-05:00","0.09411198645830154","0.09453974324011583","0.09411198645830154","0.09411198645830154","12499200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-04-10 00:00:00-05:00","0.09539522975683212","0.09582298073148268","0.09539522975683212","0.09539522975683212","33465600","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-04-13 00:00:00-05:00","0.09539522975683212","0.09582298073148268","0.09539522975683212","0.09539522975683212","16060800","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-04-14 00:00:00-05:00","0.09539522975683212","0.09582298073148268","0.09539522975683212","0.09539522975683212","6652800","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-04-15 00:00:00-05:00","0.0911176765049448","0.0911176765049448","0.09068991988897324","0.09068991988897324","34048000","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-04-16 00:00:00-05:00","0.0859838481726576","0.0859838481726576","0.08555609732866287","0.08555609732866287","23878400","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-04-20 00:00:00-05:00","0.08812261372804642","0.08855036454389226","0.08812261372804642","0.08812261372804642","35347200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-04-21 00:00:00-05:00","0.09411198645830154","0.09453974324011583","0.09411198645830154","0.09411198645830154","28537600","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-04-22 00:00:00-05:00","0.09753397107124329","0.09796172764782528","0.09753397107124329","0.09753397107124329","18995200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-04-23 00:00:00-05:00","0.10010050982236862","0.10052826649355064","0.10010050982236862","0.10010050982236862","58016000","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-04-24 00:00:00-05:00","0.10010049121509546","0.10010049121509546","0.09924498945474625","0.09924498945474625","35056000","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-04-27 00:00:00-04:00","0.09881721068161238","0.09881721068161238","0.09838945418596268","0.09838945418596268","38528000","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-04-28 00:00:00-04:00","0.09710622221537414","0.09710622221537414","0.0966784656047821","0.0966784656047821","32188800","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-04-29 00:00:00-04:00","0.09582298073148268","0.09582298073148268","0.09539522975683212","0.09539522975683212","13641600","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-04-30 00:00:00-04:00","0.0971062183380127","0.0979617315250369","0.0971062183380127","0.0971062183380127","12611200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-05-01 00:00:00-04:00","0.0971062183380127","0.0979617315250369","0.0971062183380127","0.0971062183380127","16553600","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-05-04 00:00:00-04:00","0.09710622221537414","0.09710622221537414","0.0966784656047821","0.0966784656047821","14448000","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-05-05 00:00:00-04:00","0.09667844305823975","0.09667844305823975","0.09625069797039032","0.09625069797039032","17539200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-05-06 00:00:00-04:00","0.09411193988020222","0.09411193988020222","0.09368418902158737","0.09368418902158737","18950400","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-05-07 00:00:00-04:00","0.09496743977069855","0.09539519630685254","0.09496743977069855","0.09496743977069855","9363200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-05-08 00:00:00-04:00","0.09582293778657913","0.09625069428101707","0.09582293778657913","0.09582293778657913","7907200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-05-11 00:00:00-04:00","0.09411193988020222","0.09411193988020222","0.09368418902158737","0.09368418902158737","11939200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-05-12 00:00:00-04:00","0.09368418902158737","0.09496744730892508","0.09368418902158737","0.09368418902158737","4256000","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-05-13 00:00:00-04:00","0.09368420036081967","0.0945397078930904","0.09325644373893738","0.09325644373893738","4905600","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-05-14 00:00:00-04:00","0.09282872315331117","0.09282872315331117","0.091973215341568","0.091973215341568","4928000","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-05-15 00:00:00-04:00","0.09411198645830154","0.09539525109224842","0.09411198645830154","0.09411198645830154","4905600","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-05-18 00:00:00-04:00","0.09582293778657913","0.09667843935247067","0.09582293778657913","0.09582293778657913","4166400","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-05-19 00:00:00-04:00","0.09453974324011583","0.09453974324011583","0.09411198645830154","0.09411198645830154","25424000","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-05-20 00:00:00-04:00","0.0971062183380127","0.0979617315250369","0.0971062183380127","0.0971062183380127","13283200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-05-21 00:00:00-04:00","0.10266771912574768","0.1030954754442802","0.10266771912574768","0.10266771912574768","32211200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-05-22 00:00:00-04:00","0.10737308859825134","0.10822860190649364","0.10737308859825134","0.10737308859825134","31427200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-05-26 00:00:00-04:00","0.10737306610538663","0.10737306610538663","0.10694532096385956","0.10694532096385956","85344000","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-05-27 00:00:00-04:00","0.11293388903141022","0.11336164567870805","0.11293388903141022","0.11293388903141022","149497600","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-05-28 00:00:00-04:00","0.11293388903141022","0.11336164567870805","0.11293388903141022","0.11293388903141022","73987200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-05-29 00:00:00-04:00","0.11336161941289902","0.11379014130113266","0.11336161941289902","0.11336161941289902","59382400","AAPL","Apple Inc. (AAPL) Historical Data"
